addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,Tel.,Avinguda de Pedralbes,Telèfons,8034,933177652,Barcelona,2.1208592991305353,41.38849058797558,Les Corts,426498.38636682206,7,﻿2063142018,,True,4,,,21,84,Pavellons d'Entrada de l'Antiga Finca Güell,359200,2002-03-04T00:00:00,4582257.506331367,,2021-10-18T15:23:24.715718,,135233,Pedralbes,True,20001
,,E-mail,C Cermeño,Informació d'interès,8003,gruplasardineta@gmail.com,BARCELONA,2.1905140138060823,41.38162858085352,Ciutat Vella,432314.8879956148,7,﻿99400466744,,True,1,,,3,85,La Sardineta. Grup d'Ecoconsum de la Barceloneta,77005,2016-10-04T12:59:47,4581438.954533873,,2022-09-17T08:46:25.552446,,58638,la Barceloneta,True,100002
,,,C Rambla,,8002,,BARCELONA,2.177040671271692,41.37692960265057,Ciutat Vella,431183.35210145346,2,﻿99400476630,,True,1,,,2,86,Antiga Foneria de Canons,34308,2017-01-26T10:07:12,4580927.89229379,,2022-09-17T08:49:49.386545,,,el Barri Gòtic,,
,,,C Riereta,,8001,,BARCELONA,2.1669844143365613,41.379260848053555,Ciutat Vella,430344.9181990679,1,﻿99400476664,,True,1,,,1,87,Carrer de la Riereta,282605,2017-01-26T12:05:31,4581194.736517376,,2021-09-09T02:15:39.348482,,,el Raval,,
,,,C Jonqueres,,8003,,BARCELONA,2.174179225423808,41.3882604557891,Ciutat Vella,430956.06005300226,10,﻿99400476683,,True,1,,,4,88,Casa -Fàbrica Vermell-Martí,175106,2017-01-26T13:15:42,4582188.100948286,,2021-09-09T02:15:43.007179,,,"Sant Pere, Santa Caterina i la Ribera",,
,,,C Tallers,,8001,,BARCELONA,2.1667630471377124,41.38494614000927,Ciutat Vella,430332.4761893038,75,﻿99400476696,,True,1,,,1,89,El Vapor  - Fàbrica Bonaplata,329800,2017-01-26T14:18:31,4581826.086353002,,2021-09-09T02:15:43.219517,,,el Raval,,
,,,C Marie Curie,,8042,,BARCELONA,2.1691554098488184,41.436993560151315,Nou Barris,430587.93251481664,8,﻿99400476734,,True,8,,,48,90,Església Antic Institut Mental,701149,2017-01-27T12:24:35,4587602.414085439,,2022-09-17T08:50:03.264842,,,la Guineueta,,
,,E-mail,Carrer de Roc Boronat,Informació d'interès,8018,canframis@fundaciovilacasas.com,Barcelona,2.1949651108093025,41.40294420265117,Sant Martí,432709.05569079,116,﻿99400224638,92262113901,True,10,,,66,91,Museu de Pintura Contemporània Can Framis,181608,2009-04-24T00:00:00,4583801.91555834,Fundació Privada Vila Casas,2023-03-27T09:25:31.347956,,53983,el Parc i la Llacuna del Poblenou,True,100002
,,Web,Pg Gràcia,Informació d'interès,8007,http://www.amatller.org,BARCELONA,2.1651128906872135,41.39161297296297,Eixample,430201.6353074246,41,﻿92086008866,,True,2,,,7,92,Casa Amatller,148307,1984-12-10T00:00:00,4582567.556090991,,2023-01-13T11:30:31.728204,,73645,la Dreta de l'Eixample,True,100003
,,E-mail,Avinguda de Francesc Ferrer i Guàrdia,Informació d'interès,8038,info@poble-espanyol.com,Barcelona,2.1467430809493484,41.36914809976753,Sants-Montjuïc,428641.3109980409,13,﻿92086008895,,True,3,,,11,93,Poble Espanyol de Barcelona,198702,1984-12-10T00:00:00,4580088.501961428,,2023-03-30T10:36:57.807667,,40143,el Poble-sec,True,100002
,,,Pau Claris,,8010,,BARCELONA,2.1713337865477698,41.38944576760637,Eixample,430719.41932562995,81,﻿92086008911,,True,2,,,7,94,Casal Sant Jordi,247659,1984-12-10T00:00:00,4582321.963593714,,2022-09-17T04:06:02.633399,,,la Dreta de l'Eixample,,
,,,Av República Argentina,,8023,,BARCELONA,2.147416989049893,41.408491676806655,Gràcia,428740.6471069378,28,﻿99400477355,,True,6,,,28,95,Edifici Modernista Avinguda República Argentina 28,279600,2017-02-07T13:35:21,4584455.815368747,,2022-09-17T08:51:08.477061,,,Vallcarca i els Penitents,,
,,,C Bonavista,,8012,,BARCELONA,2.1587099305698554,41.397732913667156,Gràcia,429672.9263028781,1,﻿99400477362,,True,6,,,31,96,El carrer de Bonavista,51103,2017-02-07T14:05:31,4583252.161302755,,2021-09-09T02:16:06.314600,,,la Vila de Gràcia,,
,,,Plaça del Poble Gitano,,8012,,Barcelona,2.160694112661664,41.40183443187985,Gràcia,429843.20555369137,,﻿99400477364,,True,6,,,31,97,El Vapor Nou,700933,2017-02-07T14:17:35,4583705.897912456,,2022-10-11T10:48:13.912906,,,la Vila de Gràcia,,
,,,Av Santuari St Josep Muntanya,,8024,,BARCELONA,2.154195493067497,41.41043997027809,Gràcia,429309.31553899625,19,﻿99400477376,,True,6,,,30,98,Kasa de la Muntanya (KM),320205,2017-02-07T16:42:26,4584666.558433211,,2021-09-09T02:16:08.474327,,,la Salut,,
,,,Pg Zona Franca,,8038,,BARCELONA,2.1378661758058857,41.36098326639913,Sants-Montjuïc,427889.90549921663,185,﻿99400477377,,True,3,,,13,99,Àntiga Fàbrica de Làmpares Z,369408,2017-02-07T16:57:34,4579189.402581883,,2021-09-09T02:16:07.782748,,,la Marina de Port,,
,,,C Major de Sarrià,,8017,,BARCELONA,2.1251530428320944,41.395991558941475,Sarrià-Sant Gervasi,426865.7816156148,1,﻿99400477482,,True,5,,,23,100,Carrer Major de Sarrià,206505,2017-02-08T13:51:50,4583086.62132208,,2021-09-09T02:16:24.672187,,,Sarrià,,
,,Arquitecte(s),Av Tibidabo,Variables,8022,Joan Rubió i Bellvé,BARCELONA,2.134298941292163,41.41373899158242,Sarrià-Sant Gervasi,427650.0455727565,35,﻿99400477483,,True,5,,,25,101,Casa Fornells,101008,2017-02-08T14:10:22,4585049.242351333,,2022-09-17T08:51:46.022320,,356951,Sant Gervasi - la Bonanova,False,50
,,,C Torrent de les Roses,,8034,,BARCELONA,2.1055266224814213,41.388936898572986,Les Corts,425216.9778078709,1,﻿99400477499,,True,4,,,21,102,El barri de la Mercè,78904,2017-02-08T15:17:21,4582320.174438885,,2021-09-09T02:16:25.922890,,,Pedralbes,,
,,,C Berlinès,,8006,,BARCELONA,2.1397153048637696,41.40361717823645,Sarrià-Sant Gervasi,428091.5555260391,5,﻿99400477527,,True,5,,,26,103,Edifici Alhambra,40402,2017-02-09T09:23:44,4583921.018446517,,2021-09-09T02:16:25.074693,,,Sant Gervasi - Galvany,,
,,,C Saragossa,,8006,,BARCELONA,2.1508671357165414,41.40089932712729,Sarrià-Sant Gervasi,429020.75256452896,1,﻿99400477532,,True,5,,,27,104,El Farró a través del carrer Saragossa,369306,2017-02-09T10:00:49,4583610.088675293,,2021-09-09T02:16:34.156036,,,el Putxet i el Farró,,
,,E-mail,Carrer d'Olzinelles,Informació d'interès,8014,info@lleialtat.cat,Barcelona,2.13669817907462,41.37291765088582,Sants-Montjuïc,427805.40603670315,31,﻿99400477380,,True,3,,,18,105,La Lleialtat Santsenca,235208,2017-02-07T17:18:32,4580515.308616876,,2023-03-31T09:39:45.138767,,58997,Sants,True,100002
,,,C Camèlies,,8024,,BARCELONA,2.160396764857864,41.4116517136051,Gràcia,429828.91446526395,40,﻿99400477382,,True,6,,,32,106,Casa Josep Barnoles - La del Mico i el Gos,56504,2017-02-07T17:20:39,4584796.04227893,,2022-09-17T08:51:19.908923,,,el Camp d'en Grassot i Gràcia Nova,,
,,,Rbla Prat,,8012,,BARCELONA,2.152769925875062,41.4018619863958,Gràcia,429180.85398684157,1,﻿99400477383,,True,6,,,31,107,La rambla del Prat,265708,2017-02-07T17:38:47,4583715.404681682,,2021-09-09T02:16:08.314605,,,la Vila de Gràcia,,
,,,C Sant Lluís,,8012,,BARCELONA,2.1582068161840007,41.40418669162275,Gràcia,429637.8304940202,1,﻿99400477399,,True,6,,,31,108,Masoveria de la Virreina,306306,2017-02-08T08:37:12,4583969.060303233,,2021-09-09T02:16:11.824037,,,la Vila de Gràcia,,
,,,C Joaquín Costa,,8001,,BARCELONA,2.1659292956073575,41.38238921399351,Ciutat Vella,430260.0329522443,33,﻿99400391162,,True,1,,,1,326,Casa Almirall,167709,2015-07-08T17:02:33,4581542.89110183,,2021-09-09T02:15:30.763963,,,el Raval,,
,127,Web,Carrer de Roc Boronat,Informació d'interès,8018,https://www.barcelonactiva.cat/-/cibernarium-22-/3.2?redirect=%2Fequipaments,Barcelona,2.1944666095628262,41.40267993266015,Sant Martí,432667.114,117,﻿99400387436,,True,10,,,66,109,Edifici MediaTIC,181608,2015-05-27T08:29:52,4583772.964,,2023-02-10T12:18:44.400624,,96089,el Parc i la Llacuna del Poblenou,True,100003
,,,Pg Sant Joan,,8037,,BARCELONA,2.1664109515260725,41.40216470756282,Gràcia,430321.42790082085,150,﻿99400387693,,True,6,,,32,110,Sant Joan de Dalt,305100,2015-06-02T15:35:46,4583737.950698708,,2021-09-09T02:45:46.481500,,,el Camp d'en Grassot i Gràcia Nova,,
,,Arquitecte(s),C Girona,Variables,8009,Jeroni F. Granell i Manresa,BARCELONA,2.1680813060601696,41.39730099114916,Eixample,430455.8667065314,122,﻿99400390930,,True,2,,,7,111,Casa Granell *Girona,145003,2015-07-07T11:23:37,4583196.645006214,,2022-09-17T08:22:02.350788,,353208,la Dreta de l'Eixample,False,50
,,,Rbla Catalunya,,8008,,BARCELONA,2.157534429798631,41.3956274787058,Eixample,429572.3873285301,126,﻿1016104016,,True,2,,,7,112,Casa Serra,74506,2001-01-16T00:00:00,4583019.373552639,,2023-01-20T14:16:13.613949,,,la Dreta de l'Eixample,,
,,,Pg Santa Coloma,,8030,,BARCELONA,2.1984226201584325,41.44781298649119,Sant Andreu,433044.17544489825,98,﻿99400550448,,True,9,,,58,113,Mural de la Memòria de Baró de Viver,314100,2017-11-06T10:36:29,4588780.527105687,,2021-09-09T02:17:24.060087,,,Baró de Viver,,
,,E-mail,G.V. Corts Catalanes,Informació d'interès,8007,info@grupbalana.com,BARCELONA,2.166179379678894,41.388196969202276,Eixample,430287.147555079,595,﻿75990147320,,True,2,,,7,114,Teatre Coliseum,169409,1996-09-18T00:00:00,4582187.457817306,,2023-02-28T13:33:46.223644,,36471,la Dreta de l'Eixample,True,100002
,,,C Bellesguard,,8022,,BARCELONA,2.126829667587517,41.409165374626475,Sarrià-Sant Gervasi,427020.68479353574,16,﻿99400151253,,True,5,,,25,115,Viaducte de Bellesguard,38105,2006-01-11T10:41:27,4584547.750105569,,2021-09-09T02:14:05.238297,,,Sant Gervasi - la Bonanova,,
,,,C Cros,,8014,,BARCELONA,2.1380612359989244,41.37489008455715,Sants-Montjuïc,427921.5718603092,7,﻿99400477816,,True,3,,,18,116,Foment Republicà de Sants. Antic Ateneu Batllori,94401,2017-02-13T12:19:33,4580733.150515028,,2021-09-09T02:17:22.509003,,,Sants,,
,,E-mail,Av Estadi,Informació d'interès,8038,info@picornell.cat,BARCELONA,2.1507934502236257,41.36632923206704,Sants-Montjuïc,428976.9847999505,30,﻿92168175397,,True,3,,,11,125,Centre Esportiu Municipal Piscines Bernat Picornell,116402,1992-02-21T00:00:00,4579772.230120345,,2023-02-16T09:52:26.634066,,43766,el Poble-sec,True,100002
,,Web,Passeig de la Zona Franca,Informació d'interès,8038,http://ajuntament.barcelona.cat/ccivics/casadelrellotge,Barcelona,2.141406028389017,41.35757415322748,Sants-Montjuïc,428182.2387365683,116,﻿92168151898,,True,3,,,13,117,Centre Cívic Casa del Rellotge,369408,1991-04-29T00:00:00,4578807.991369453,,2023-03-31T09:37:50.126987,,76875,la Marina de Port,True,100003
,,,C Andana de l'Estació,,8030,,BARCELONA,2.1940218005711922,41.4430658938174,Sant Andreu,432671.66416317597,22,﻿99400522625,,True,9,,,60,118,Molí de Sant Andreu - Rec Comtal,15052,2017-07-19T10:16:46,4588256.921131116,,2021-09-09T02:17:23.320437,,,Sant Andreu,,
,,E-mail,C Riera de Sant Miquel,Informació d'interès,8006,insviladegracia@insviladegracia.cat,BARCELONA,2.155368115677565,41.3986014146248,Gràcia,429394.5069874682,58,﻿92234123511,,True,6,,,31,119,Institut Vila de Gràcia,282401,1992-08-21T00:00:00,4583351.299277712,,2023-02-02T13:59:58.503266,,43784,la Vila de Gràcia,True,100002
,,E-mail,Carrer de l'Aldea,Informació d'interès,8023,ccelcoll@ccelcoll.org,Barcelona,2.149915320833742,41.41860650477411,Gràcia,428960.4827350506,15,﻿92127125234,,True,6,,,29,120,Centre Cívic El Coll - La Bruguera,7804,1992-05-06T00:00:00,4585576.701487252,,2023-03-22T13:34:10.591879,,43063,el Coll,True,100002
,,Arquitecte(s),Diputació,Variables,8007,Enric Sagnier i Villavecchia,BARCELONA,2.1652548329955286,41.38892310014807,Eixample,430210.6252820125,250,﻿94322135929,,True,2,,,7,121,Casa Garriga Nogués,100800,1994-11-18T00:00:00,4582268.816007662,,2022-09-17T05:11:28.502732,,322253,la Dreta de l'Eixample,False,50
,,E-mail,C Canet,Informació d'interès,8017,acs@eixsarria.com,BARCELONA,2.122763546217199,41.39840201073239,Sarrià-Sant Gervasi,426668.73547162395,20,﻿94319174413,,True,5,,,23,122,Associació Sarrià Eix Comercial,59604,1994-11-15T00:00:00,4583356.246649344,,2023-03-01T10:11:48.896138,,44861,Sarrià,True,100002
,,Web,Pg Marítim del Bogatell,Informació d'interès,8005,http://barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-bogatell,BARCELONA,2.20675449785976,41.39460267821261,Sant Martí,433686.0313832721,80,﻿92168143754,,True,10,,,68,123,Platja del Bogatell,700756,1992-06-16T00:00:00,4582866.760873167,,2022-09-24T15:40:11.495562,,76326,el Poblenou,True,100003
,,E-mail,Plaça dels Àngels,Informació d'interès,8001,comunicacio@macba.cat,Barcelona,2.1678485289915796,41.383177415641065,Ciutat Vella,430421.3493661358,1,﻿94354123927,,True,1,,,1,124,Museu d'Art Contemporani de Barcelona,16601,1994-12-20T00:00:00,4581628.85329612,,2023-03-23T12:11:49.285782,,44955,el Raval,True,100002
,,Any inauguració,C Segre,Variables,8030,1880,BARCELONA,2.1917282568652703,41.43492914455278,Sant Andreu,432471.63428468036,24,﻿99400595905,,True,9,,,60,126,Can Fabra,322007,2018-06-26T13:19:15,4587355.370873239,,2022-09-17T09:24:09.141890,,359225,Sant Andreu,False,22
,,No tenen telèfon,Av Diagonal,Telèfons,8034,-,BARCELONA,2.1184352989192647,41.38654937434819,Les Corts,426293.53040473606,686,﻿95090122928,,True,4,,,21,127,Palau Reial de Pedralbes,144601,1995-03-31T00:00:00,4582044.054369566,,2023-03-14T09:04:29.647363,,185025,Pedralbes,True,100050
,,,C Monges,,8030,,BARCELONA,2.187943106250125,41.430689656123576,Sant Andreu,432150.9804908257,10,﻿99400477768,,True,9,,,60,128,Carrer de les Monges,216203,2017-02-13T10:28:11,4586887.6653659595,,2021-09-09T02:17:10.772725,,,Sant Andreu,,
,,,C Malats,,8030,,BARCELONA,2.1898796475568005,41.43612543255933,Sant Andreu,432318.4307445221,26,﻿99400477778,,True,9,,,60,129,Carrer Gran de Sant Andreu,190303,2017-02-13T11:07:30,4587489.6255347105,,2021-09-09T02:17:12.222690,,,Sant Andreu,,
,,E-mail,Carrer d'Aragó,Informació d'interès,8007,museu@ftapies.com,Barcelona,2.1637754588196367,41.39155351265377,Eixample,430089.7583959063,255,﻿94253132228,92086021892,True,2,,,7,130,Museu,18505,1994-09-10T00:00:00,4582562.033121764,Fundació Antoni Tàpies,2023-03-23T11:39:56.410983,,44630,la Dreta de l'Eixample,True,100002
,,Arquitecte(s),C Torrent de l'Olla,Variables,8012,Andreu Audet i Puig,BARCELONA,2.1609062506181,41.39878162390739,Gràcia,429857.6554839746,9,﻿99400477229,,True,6,,,31,131,Acàdemia Blancafort - Antiga Editorial Seguí,208001,2017-02-06T11:32:31,4583366.807222827,,2021-09-09T02:15:50.311586,,356909,la Vila de Gràcia,False,50
,,,C Montseny,,8012,,BARCELONA,2.1561857760316037,41.40285879796171,Gràcia,429467.46217966994,49,﻿99400477241,,True,6,,,31,132,Can Pardal,220109,2017-02-06T11:54:43,4583823.28268945,,2021-09-09T02:15:54.011015,,,la Vila de Gràcia,,
,,,C Gran de Gràcia,,8012,,BARCELONA,2.1553848011746144,41.40008719962975,Gràcia,429397.50992368744,74,﻿99400477250,,True,6,,,31,133,Edifici d'habitatges Gran de Gràcia 74*76,206403,2017-02-06T12:23:21,4583516.235669557,,2021-09-09T02:15:53.953233,,,la Vila de Gràcia,,
,,,C Gran de Gràcia,,8012,,BARCELONA,2.157088195204451,41.39828230438417,Gràcia,429537.95060138573,15,﻿99400477261,,True,6,,,31,134,Casa Cama i Escurra,206403,2017-02-06T12:49:32,4583314.471666858,,2022-09-17T08:50:30.333749,,,la Vila de Gràcia,,
,,,Pl Lesseps,,8023,,BARCELONA,2.149575785577088,41.4061899908628,Sarrià-Sant Gervasi,428918.5734330148,30,﻿99400477265,,True,5,,,27,135,Casa Claudi Alsina,123408,2017-02-06T13:05:21,4584198.510915229,,2021-09-09T02:15:54.117735,,,el Putxet i el Farró,,
,,,Av República Argentina,,8023,,BARCELONA,2.1458839653210964,41.41057923317124,Gràcia,428614.8002799133,90,﻿99400477274,,True,6,,,28,136,Casa Eudald Obradors,279600,2017-02-06T13:45:47,4584688.836070136,,2022-09-17T08:50:38.646523,,,Vallcarca i els Penitents,,
,,Web,Av Estatut de Catalunya,Informació d'interès,8035,https://link.bcn.cat/cPdlRd,BARCELONA,2.154259435001784,41.43107919974659,Horta-Guinardó,429337.03778882115,21,﻿99400323039,,True,7,,,42,137,Parc de les Rieres d'Horta,700651,2013-07-29T17:51:59,4586957.856106121,,2022-11-23T12:39:07.931600,,93456,la Clota,True,100003
,,Web,Escultors Claperós,Informació d'interès,8018,https://link.bcn.cat/cPdC2,BARCELONA,2.1900153665666733,41.40847228003916,Sant Martí,432301.05353049666,55,﻿92086017160,,True,10,,,65,138,Parc del Clot,113506,1986-11-10T00:00:00,4584419.492454296,,2023-02-16T09:52:30.893713,,74305,el Clot,True,100003
,,No tenen telèfon,Av Diagonal,Telèfons,8037,-,BARCELONA,2.1607220347024616,41.39708330346533,Eixample,429840.42969062825,442,﻿354143355,,True,2,,,7,139,Casa Comalat,144601,2000-12-19T00:00:00,4583178.411056954,,2023-01-20T14:11:02.325904,,130386,la Dreta de l'Eixample,True,100050
,,,Av Sant Ramon Nonat,,8028,,BARCELONA,2.117058367742885,41.376822310380064,Les Corts,426167.4038674722,22,﻿99400477609,,True,4,,,20,140,Colònia Carné,310507,2017-02-09T17:20:55,4580965.341869859,,2021-09-09T02:16:54.630445,,,la Maternitat i Sant Ramon,,
,,,Pl Pedralbes,,8034,,BARCELONA,2.114218062249275,41.395729151007615,Les Corts,425951.34750582615,,﻿99400477634,,True,4,,,21,141,La plaça de Pedralbes,248505,2017-02-10T09:33:12,4583066.777316636,,2021-09-09T02:17:01.239936,,,Pedralbes,,
,,,Pg Til·lers,,8034,,BARCELONA,2.11876260601679,41.38946749792317,Les Corts,426324.19103582454,1,﻿99400477652,,True,4,,,21,142,La Torre Blanca,336001,2017-02-10T10:30:50,4582367.742217858,,2022-09-17T08:52:44.469851,,,Pedralbes,,
,,,C Llenguadoc,,8030,,BARCELONA,2.1852706828435733,41.430359925789794,Sant Andreu,431927.3476684418,95,﻿99400477675,,True,9,,,60,143,Pilar d'Aigua de Sant Andreu,176404,2017-02-10T12:32:25,4586853.15665729,,2022-09-17T08:52:48.361779,,,Sant Andreu,,
,,,C Jordi de Sant Jordi,,8027,,BARCELONA,2.1826779224213384,41.42125404672892,Sant Andreu,431701.1720684331,5,﻿99400477678,,True,9,,,62,144,La Plaça de les Havaneres,168905,2017-02-10T12:37:15,4585844.271443607,,2021-09-09T02:17:06.358233,,,el Congrés i els Indians,,
,,,C Sants,,8028,,BARCELONA,2.1327032048740047,41.37547034603628,Sants-Montjuïc,427474.1541963108,211,﻿99400391361,,True,3,,,18,145,Cases modernistes del carrer de Sants,312400,2015-07-13T14:11:51,4580802.039746836,,2021-09-09T02:15:39.634108,,,Sants,,
,,,C Pons i Gallarza,,8030,,BARCELONA,2.185313624433327,41.435555646330705,Sant Andreu,431936.3634643491,103,﻿99400477554,,True,9,,,60,147,Cooperativa La Confiança Andreuenca,262200,2017-02-09T12:10:41,4587429.948039462,,2021-09-09T02:16:35.765583,,,Sant Andreu,,
,,,C Martí Molins,,8027,,BARCELONA,2.1903109078509257,41.42411451151167,Sant Andreu,432341.99078387744,10,﻿99400477562,,True,9,,,61,148,Cooperativa La Flor de Maig - sucursal núm. 7,201308,2017-02-09T13:10:06,4586155.845535648,,2021-09-09T02:16:40.164669,,,la Sagrera,,
,,Tel.,Pl Tibidabo,Telèfons,8035,932117942,BARCELONA,2.1187341412289142,41.42160921227461,Sarrià-Sant Gervasi,426358.11392536334,3,﻿99400477565,,True,5,,,22,149,Museu d'Autòmats del Tibidabo,335701,2017-02-09T13:25:01,4585936.107427653,,2021-09-09T02:16:39.467541,,229561,"Vallvidrera, el Tibidabo i les Planes",True,20001
,,,Pl Bonanova,,8022,,BARCELONA,2.13417851476007,41.40638150826275,Sarrià-Sant Gervasi,427631.8159253854,,﻿99400477575,,True,5,,,25,150,La plaça de la Bonanova,44800,2017-02-09T13:43:53,4584232.522310678,,2021-09-09T02:16:45.913814,,,Sant Gervasi - la Bonanova,,
,,,Pl Doctor Andreu,,8035,,BARCELONA,2.1314166234616936,41.416304021052255,Sarrià-Sant Gervasi,427412.0128224956,,﻿99400477576,,True,5,,,25,151,La plaça del Doctor Andreu,137402,2017-02-09T13:45:03,4585336.421500739,,2021-09-09T02:16:43.272894,,,Sant Gervasi - la Bonanova,,
,,,Pl Joaquim Folguera,,8022,,BARCELONA,2.1389166559414923,41.405429245723575,Sarrià-Sant Gervasi,428026.79811199,,﻿99400477584,,True,5,,,25,152,Places de Joaquim Folguera i Frederic Soler,231706,2017-02-09T13:54:20,4584122.855464401,,2021-09-09T02:16:51.125734,,,Sant Gervasi - la Bonanova,,
,,,C Sor Eulàlia d'Anzizu,,8034,,BARCELONA,2.1153886541782843,41.39204783587929,Les Corts,426045.0336854849,38,﻿99400477593,,True,4,,,21,153,El Conjunt Residencial de Les Escales Park,328003,2017-02-09T16:00:05,4582657.082333938,,2021-09-09T02:16:51.567013,,,Pedralbes,,
,,,Ptge Tubella,,8014,,BARCELONA,2.135927755117388,41.383723833210524,Les Corts,427752.93828916945,1,﻿99400477599,,True,4,,,19,154,El passatge de Tubella,347529,2017-02-09T16:36:10,4581715.635889473,,2021-09-09T02:16:50.827053,,,les Corts,,
,1,E-mail,Moll de Bosch i Alsina,Informació d'interès,8039,info@portvellbcn.com,Barcelona,2.1818329605717524,41.37903656788792,Ciutat Vella,431586.29952371,1,﻿99400697628,,True,1,,,2,155,Moll de la Fusta *Escenari Besòs,540529,2022-09-12T11:33:48.268663,4581158.0099535,,2022-09-24T15:37:32.333572,,468271,el Barri Gòtic,True,100002
